vacancy_id,title,company,salary_from,salary_to,currency,city,experience,employment_type,work_conditions,description,published_at,url,scraped_at
121127276,Кассир-продавец,"ИП Юг там, где горы",220000.0,,KZT,Алматы,,Полная занятость,сменный график удаленная работа частичная занятость гибкий график полный день вахтовый метод,"В команду кофейни Юг там, где горы требуется кассир-продавец. Обязанности - встреча и размещение гостей внутри и снаружи кофейни - контроль подачи блюд и напитков - контроль за чистотойуборка зала и летней площадки - помощь гостям в выборе блюд и напитков - расчет клиентов - знание составов продукции - информирование гостей о новинках и их характеристиках - принятие и раскладывание продукции - осуществление расчетно-кассовых операций с гостями (операции с наличными денежными средст",2025-05-29T00:00:00,https://astana.hh.kz/vacancy/121127276?hhtmFrom=vacancy_search_list,2025-05-31T01:33:54.742483
120928321,Менеджер по продажам в Инстаграм (переписки),ТОО Монста,180000.0,,KZT,Алматы,,Полная занятость,сменный график удаленная работа частичная занятость гибкий график полный день вахтовый метод,"Монста Бизнес - международная образовательная компания.№1 в сфере Бизнес - Образования в Казахстане. Занимаемся продажей обучающих программ по построению бизнеса в сегменте business и premium класса. Основатель компании Артем Монста - совладелец 6-ти бизнесов.Немного фактов о нас1. Не стартап, компания на рынке более 7 лет2. Фиксированный оклад 120 000 тг  бонусы3. Нет сезонности (каждый месяц идут клиенты, которым надо сейчас)4. Наши менеджеры не ищут клиентов, обрабатывают только входящие",2025-05-24T00:00:00,https://astana.hh.kz/vacancy/120928321?hhtmFrom=vacancy_search_list,2025-05-31T01:33:58.913690
121018925,Продавец-кассир,ИП YOMY,200000.0,,KZT,Алматы,,Полная занятость,сменный график частичная занятость удаленная работа полный день вахтовый метод гибкий график,"Если ты умеешь видеть в каждом клиенте личность, готов предложить именно то, что сделает его день ярче, и любишь работать в красивом, динамичном магазине  тогда тебе сюда. Твои задачи Приветствовать покупателей так, чтобы с первых минут они чувствовали себя как дома. Помогать с выбором аксессуаров и товаров, которые идеально вписываются в их жизнь. Работать на кассе, обеспечивая лёгкость и комфорт покупок. Следить за безупречным порядком в магазине, создавая визуально привлекательное пр",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121018925?hhtmFrom=vacancy_search_list,2025-05-31T01:55:25.683803
121012038,Бухгалтер в группу компаний Rofas,ТОО ROFAS Construction LTD,,500000.0,KZT,Алматы,36 лет,Полная занятость,сменный график частичная занятость удаленная работа полный день вахтовый метод гибкий график,"Мы гарантируем стабильность и повышение окладной части уже через месяц на 100.000-200.000 тенге. Предоставляем уверенность в завтрашнем дне в Rofas уже более 17 лет. Стало интересно? Дочитай до конца! Rofas - Мы являемся надежным партнером для 300 строительно-монтажных компаний в Казахстане. Станьте частью команды, где ценят поддержку и корпоративный дух  дружные тимбилдинги и мероприятия 2 раза в год! Что Вам предстоит заниматься и что мы ждем от Вас? Ведение первичных документов, выписка с",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121012038?hhtmFrom=vacancy_search_list,2025-05-31T01:55:29.513234
121107969,Тьютор  Личный наставник в обучении,ТОО АПТЕКАПЛЮС,750000.0,,KZT,Алматы,,Полная занятость,сменный график частичная занятость удаленная работа полный день вахтовый метод гибкий график,"Работа с двумя мальчиками 14 и 11 лет, на домашнем обучении Обязанности Владение английским языком Готовность к командировкам Ведение активного образа жизни Требования Вести регулярные уроки (очно) по своим профильным предметам Разбирать домашние задания по остальным дисциплинам Сопровождать ученика в индивидуальном обучении  от постановки целей до их достижения Условия Работа в графике с 0800 до 1600 Развозка, питание ЗП 750 000 на руки",2025-05-29T00:00:00,https://astana.hh.kz/vacancy/121107969?hhtmFrom=vacancy_search_list,2025-05-31T01:55:33.522019
121173972,Оператор производственной линии,ИП ВИТАЛЬЕВНА,300000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,Требуются рабочие на производственные линии Условия Полный рабочий день с 800 до 1700 График 52 Оклад 300 000 тг Корпоративная развозка Обучение на месте Обязанности Выполнение производственных операций Погрузкаразгрузка сырья и продукции Упаковка по стандартам Работа с оборудованием Поддержание порядка на рабочем месте Прочие поручения руководства Требования Без опыта (обучаем) Физическая выносливость Ответственность и внимательность На производстве действуют раз,2025-05-30T00:00:00,https://astana.hh.kz/vacancy/121173972?hhtmFrom=vacancy_search_list,2025-05-31T02:31:35.757710
120985449,Медицинская сестрамедицинский брат,ТОО ASAI-CLINIC,250000.0,,KZT,Алматы,36 лет,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день," Возможны варианты графика1. 22  с 0900 до 20002. 52  с 0900 до 2000 (выходные по согласованию) Условия Официальное оформление Полный рабочий день, стабильная загрузка Своевременная выплата заработной платы 1раз в месяц Комфортные условия труда, современное медицинское оборудование Работа в дружном и профессиональном коллективе Обязанности Подготовка кабинета и оборудования к приёму пациентов Ассистирование врачу на приёме (при необходимости) Проведение медицинских манипуляци",2025-05-26T00:00:00,https://astana.hh.kz/vacancy/120985449?hhtmFrom=vacancy_search_list,2025-05-31T02:31:39.564102
121078701,Бухгалтер,ТОО ТК Сталь,500000.0,,KZT,Алматы,более 6 лет,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Обязанности Формирование и отправка в банк платежных поручений. Контроль за их прохождением. Получение выписок по банковским счетам и их отражение на счетах по учету безналичных денежных средств в 1С. Подготовка информации о движении денежных средств, необходимой для формирования бухгалтерской и управленческой отчетности. Контроль за корректным и своевременным оформлением первичной документации Выписка доверенностей Поступление ТМЗ и услуг подвязка ЭСФ Реализация ТМЗ и услуг, выставление ЭСФ",2025-05-28T00:00:00,https://astana.hh.kz/vacancy/121078701?hhtmFrom=vacancy_search_list,2025-05-31T02:31:43.333685
121043315,Официант,ТОО Barista,280000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"1. Обязанности Обслуживание гостей (прием заказов, подача блюднапитков) Контроль чистоты столов и зала Работа с кассойтерминалом Соблюдение стандартов заведения 2. Требования Опыт не обязателен (научим) Вежливость, аккуратность Готовность работать в команде Опрятный внешний вид 3. Условия График 22, 52 (гибкий) Зп оклад  чаевые (ежедневно) Бесплатное питание в смену Возможность карьерного роста",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121043315?hhtmFrom=vacancy_search_list,2025-05-31T02:31:47.670974
121079218,Кондитер-помощник,ТОО МАКАРОННАЯ ЛАВКА,280000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Кондитерский бренд Макаронная ищет кондитера-помощника в команду Сабины Темиралиевой. Кондитера, который готов выполнять кропотливую и ответственную работу для создания уникальных ВАУ-тортов и десертов. Мы ищем не просто увлечённого творчеством специалиста, а того, кто умеет работать руками, любит аккуратность и готов к повторяющимся задачам. Ваши обязанности Подготовка заготовок для больших тортов, десертов и украшений Помощь в оформлении тортов лепка, сборка, детализация Выполнение",2025-05-28T00:00:00,https://astana.hh.kz/vacancy/121079218?hhtmFrom=vacancy_search_list,2025-05-31T02:31:51.373571
121065949,Продавец-консультант верхней одежды,ИП Касымжанова,250000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,ОбязанностиКонсультирование и привлечение покупателей по всему ассортименту товаров.Предпродажная подготовка магазина.Активные продажи.Изучение свойства и выгоды товара.Ежедневное обучение техники продаж.ТребованияПриветливость и доброжелательность.Внимание к покупателям и понимание их потребности.Быстрое обслуживание.Пунктуальность.Ответственность.Энергичность.Искренняя готовность помочь в выборе подходящего товара.УсловияЕженедельная оплата  от продажТренингиГрафик 61Бонусы от продажКарье,2025-05-28T00:00:00,https://astana.hh.kz/vacancy/121065949?hhtmFrom=vacancy_search_list,2025-05-31T02:31:55.273509
121096428,Модель,ТОО ULAS Production,350000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Обязанности Участие в прямых эфирах TIKTOK в формате групповых стримов с ведущим, в дружелюбной, развлекательной и международной атмосфере (без вульгарного контента и неподобающего поведения) Участие в разработке креативного контента и адаптация эфиров по обратной связи от зрителей. Активное взаимодействие с аудиторией, поддержание интереса и новизны контента Регулярные эфиры от 4 до 6 часов в день. Требования хорошая подача перед камерой Опыт не обязателен  предоставляется базовое обучен",2025-05-28T00:00:00,https://astana.hh.kz/vacancy/121096428?hhtmFrom=vacancy_search_list,2025-05-31T02:31:59.045078
121014530,Грузчик  Разнорабочий на склад ЛКМ,ТОО К-Колор,300000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Обязанности Погрузочные работы Лакокрасочной продукции Обеспечивать сохранность ТМЦ. Поддерживать порядок на складе. Требования Дисциплинированность Ответственность Условия График работы с 8.00 до 17.00, пятидневка Трудоустройство согласно ТК РК",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121014530?hhtmFrom=vacancy_search_list,2025-05-31T02:32:03.050427
121039402,Видеомонтажер,ТОО MIDI Mart,300000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Привет! Меня зовут Медер Энтер, я  основатель Enter Marketing  одного из самых амбициозных digital-агентств в Казахстане. Мы создаём крутой контент, который помогает брендам становиться узнаваемыми, а бизнесам  расти. И сейчас мы в поиске видеомонтажёра, который будет усиливать наш креатив и превращать идеи в яркие, динамичные ролики для соцсетей и рекламы. Что ты будешь делать Монтировать цепляющие Reels, таргетные ролики, кейсы, тизеры, рекламные видео Работать в связке с проджектами,",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121039402?hhtmFrom=vacancy_search_list,2025-05-31T02:32:07.024333
120757112,Менеджер по продажам,ТОО 1Fit,500000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"1Fit  это не просто компания, это стиль жизни! Мы  международная IT-компания родом из Казахстана, которая уже покорила рынки Казахстана, Узбекистана, Азербайджана, Малайзии. И это только начало! Мы растем, развиваемся и ищем таких же амбициозных, как ты.Хочешь много зарабатывать, развиваться и расти по карьерной лестнице? Если твой ответ ДА, то скорее откликайся и присоединяйся к самой крутой команде! Чем предстоит заниматься Продавать суперкрутой абонемент на все виды спорта (бассейны, йо",2025-05-28T00:00:00,https://astana.hh.kz/vacancy/120757112?hhtmFrom=vacancy_search_list,2025-05-31T02:32:11.129250
121087350,Логист-Экспедитор,ТОО Eurasian Bridge Kazakhstan,200000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Транспортная компания Eurasian Bridge Kazakhstan работает на рынке более 10 лет и имеет партнеров по всему СНГ, является лидером отрасли 2018, 2019, 2020 годов по республиканскому рейтингу и обслуживает стратегические области экономики Казахстана и оказывает логистические услуги крупным компаниям РК СНГ и Азии . Офис расположен по адресу проспект Райымбека 3481 офис 105 (Ташкентская угол Емцова) Кандидатам с опытом работы в логистических компаниях предоставляется особые условия оплаты и клиен",2025-05-28T00:00:00,https://astana.hh.kz/vacancy/121087350?hhtmFrom=vacancy_search_list,2025-05-31T02:32:14.923161
120953012,Оператор call-центра в клинику,ТОО Innovo Dental Clinic,300000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Мы  ведущая стоматологическая клиника премиум-класса, предоставляющая высококачественные услуги в сфере стоматологии. В связи с расширением нашего колл-центра, мы ищем талантливых и ответственных операторов, готовых стать частью нашей профессиональной команды. Обязанности -Наставничество, лидерство в команде. - Отличное знание офисных программ и АМО. - Прием и обработка входящих звонков от клиентов. - Консультирование клиентов по вопросам услуг клиники, записи на прием и стоимости лечения. -",2025-05-26T00:00:00,https://astana.hh.kz/vacancy/120953012?hhtmFrom=vacancy_search_list,2025-05-31T02:32:18.766331
121161878,Руководитель в сеть мини-маркетов,ТОО KEY ONE,,,KZT,Алматы,36 лет,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Мы  сеть современных мини-маркетов у дома, где ценится не только удобство, но и атмосфера. My Mart  это про людей, которые с заботой относятся к покупателю, не боятся перемен и делают ставку на качество и сервис. За последние два года мы открыли более 90 точек в Алматы и Астане, и продолжаем расти выстроили сильную команду с фокусом на развитие и инициативу Если вы хотите не просто работать, а влиять  вам точно к нам. Ваши основные задачи Контролировать выполнение планов продаж вв",2025-05-30T00:00:00,https://astana.hh.kz/vacancy/121161878?hhtmFrom=vacancy_search_list,2025-05-31T02:32:22.697326
121009231,Шеф-повар в кейтеринг,ИП Зарета,1500000.0,,KZT,Алматы,36 лет,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Обязанности Разработка и составление банкетного, фуршетного и корпоративного меню с учетом специфики мероприятий. Организация полного производственного цикла от закупки продуктов до финальной подачи блюд. Контроль качества приготовления и подачи блюд. Управление командой поваров и кухонного персонала. Соблюдение санитарных норм, стандартов безопасности и гигиены. Участие в дегустациях и презентациях для клиентов. Оптимизация расходов и контроль за продуктамиостатками. Требов",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121009231?hhtmFrom=vacancy_search_list,2025-05-31T02:32:26.401134
120947959,Менеджер по продажам (услуги B2B),ТОО HeadHunter Казахстан,600000.0,,KZT,Алматы,36 лет,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Да, да мы и есть компания HeadHunter, сайтом которой ты пользуешься для поиска работы! Нам в команду требуется Менеджер по продажам. Твои обязанности Производить эффективные звонки ежедневно Проводить встречи с клиентами и выезжать в командировки Выполнять план продаж. Требования к тебе Знание узбекского (будет преимуществом) Знать и применять 5-ть этапов продаж Иметь опыт в продажах от двух лет. Остальному мы обучим и предоставим все необходимое для работы! Условия Наши условия",2025-05-29T00:00:00,https://astana.hh.kz/vacancy/120947959?utm_source=headhunter&utm_medium=vacancy_search_results&utm_campaign=vacancy_of_the_day_to&hhtmFrom=vacancy_search_list,2025-05-31T02:32:30.059871
121018954,Инженер по Автоматизации АСУТП КИПиА СС,ТОО Ari Service,450000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Мы являемся дистрибьютором KNX и DALI брендов. Также разрабатываем и производим контроллеры для управления светодиодным освещением под собственным брендом Gstep. Мы ищем продвинутого специалиста, который вовлечен в систему автоматизации и имеет опыт по сборке и настройке системы умного дома (таких как KNX , HDL, Crestron, Control 4, Larnitech, Teletask, Lutron, TIS, Loxone, Logic Machine, Wirenboard, Modbus, iRidi и тд.) Ваши задачи Составление коммерческого предложения, спецификации и сметы п",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121018954?hhtmFrom=vacancy_search_list,2025-05-31T02:32:33.704950
121109371,Қазақ тілі мұғалімі (бастауыш мектебі),"Haileybury Almaty, НАО",,,KZT,Алматы,более 6 лет,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,Haileybury Алматы мектебі өз оқушыларының қауіпсіздігі мен аман-саулығын қамтамасыз ету үшін бар күшін салады және мектеп қызметкерлер мен мектепке қатысы бар тұлғалар оған бұл істе қолдау көрсетеді деп үміттенеді. Бұл лауазымға үміткерлер балаларға қатысты лайықсыз қылық көрсету туралы мәліметтердің бар-жоқтығын тексеруден өтуге дайын болуы керек. Мұндай тексеру шеңберінде алдыңғы жұмыс берушілерден ұсынымхаттар және сотталмағандығы туралы анықтама немесе оның баламасы сұралатын болады. Халықар,2025-05-29T00:00:00,https://astana.hh.kz/vacancy/121109371?hhtmFrom=vacancy_search_list,2025-05-31T02:32:37.858166
120850019,Менеджер по работе с клиентами,ИП Health Food (Зоров В. Time Service),310000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Привет! Меня зовут Влад, я основатель компании Health Food. Уже 7 лет мы успешно занимаемся доставкой правильного питания и выросли в 46 раз! Мы открыли новое направление  кондитерский цех полезных десертов, и ищем в команду талантливого менеджера по работе с клиентами. Наша цель  готовить лучшие ПП десерты в Алматы и стать самым популярным сервисом по доставке ПП десертов. Почему именно мы? Стабильность и репутация 7 лет на рынке ПП, более 70 000 довольных клиентов. Сильный бренд за нашими",2025-05-29T00:00:00,https://astana.hh.kz/vacancy/120850019?hhtmFrom=vacancy_search_list,2025-05-31T02:32:41.856305
121040618,Повар горячего цеха,ТОО Best Meat,300000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"В ресторан Kazmyaso Platforma  единственный ресторан со своим стадом бычков в Центральной Азии  требуются- повар-универсал Мы предлагаем - график 22, смену 13 часов- хорошую зарплату (платим 2 раза в месяц и вовремя)- сильный сработанный коллектив, который научит всему- кухню с хорошим оборудованием, где есть абсолютно все для комфортной работы- высокие стандарты и возможность научиться работать на мировом уровне- ресторан входит в топ-20 ресторанов Казахстана, работа у нас  это очень силь",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121040618?hhtmFrom=vacancy_search_list,2025-05-31T02:32:45.999436
121152712,Помощник бухгалтера,ТОО Sailing international service,350000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Обязанности 1. Содействие коллегам в переводе при общении с бухгалтером2. Совместные визиты к клиентам3. Анализ вопросов, связанных с бухгалтерским учетом в Казахстане, и перевод соответствующих отчетов4. Ответы на вопросы клиентов Требования 1. Знание налогового законодательства Казахстана и опыт работы в сфере бухгалтерии2. Владение китайским, казахским и русским языками",2025-05-30T00:00:00,https://astana.hh.kz/vacancy/121152712?hhtmFrom=vacancy_search_list,2025-05-31T02:32:49.917573
121068169,Менеджер по продажам в Stalfed,ТОО StalFed,500000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Менеджер по продажам с высоким доходом в Stalfed Наши лучшие специалисты зарабатывают до 3.000.000 тенге в месяц благодаря высоким бонусам с продаж. Присоединяйся к команде успешных и амбициозных  отправляй отклик прямо сейчас! TОО Stalfed - надежный партнер на рынке металлопроката, обслуживающий крупнейшие промышленные предприятия Казахстана, такие как Самрук Казына, Kazatomprom и KAZ Minerals. Мы начали свой путь в 2019 году и за это время заработали доверие ведущих компаний страны. С н",2025-05-28T00:00:00,https://astana.hh.kz/vacancy/121068169?hhtmFrom=vacancy_search_list,2025-05-31T02:32:53.923464
120939717,Менеджер по продажам  Ambassador бренда,ТОО LIBERTY SPACE,352680.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Мы в поиске менеджера по продажам! Готовы обучить продажам, заряжать мотивацией и хорошо оплачивать твой труд! Мы знаем, что реклама  двигатель бизнеса. Уже более 70 компаний по всему Казахстану растут и привлекают клиентов с нашей уникальной моделью продвижения.Твои задачи будутОбщение с клиентами  от первого контакта до заключения продажи.70 работы на выезде  встречи с клиентами.Поиск новых клиентов и выстраивание доверительных отношений.Участие в тренингах для повышения квалификации.Полу",2025-05-25T00:00:00,https://astana.hh.kz/vacancy/120939717?hhtmFrom=vacancy_search_list,2025-05-31T02:32:57.927788
120446783,Сотрудник в сеть быстрого питания GIPPO,ТОО Begemot Almaty,160000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"В сеть быстрого питания Gippo срочно требуются сотрудники !!!! Обязанности Приготовление бургеров Gippo по стандарту компании Соблюдение всех правил и стандартов компании Поддержание чистоты и порядка на рабочем месте С любовью готовить всеми любимые, вкусные, халяльные бургеры соблюдая все санитарные правила и получать благодарность наших потребителей в каждую смену. Требования опыт работы не требуется, но приветствуется желание работать в дружной, молодой команде готовность обучаться но",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/120446783?hhtmFrom=vacancy_search_list,2025-05-31T02:33:01.632025
121011195,Личная помощница  Личный помощник Руководителя,ИП Ильин И.Ю.,300000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,Обязанности выполнение поручений руководителя выезды с руководителем по рабочим моментам работа с документациями компании организация встреч и совещаний Руководителя мониторинг цен на рынках Требования ответственность стрессоустойчивость имение работать с большим объёмом информации Условия график работы 61 (пн выходной) с 0830 до 1730 официальное трудоустройство по ТК РК после 2 месяцев стажировки,2025-05-28T00:00:00,https://astana.hh.kz/vacancy/121011195?hhtmFrom=vacancy_search_list,2025-05-31T02:33:05.385865
121019726,Бариста кофейня,ТОО МАКАРОННАЯ ЛАВКА,,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Обязанности баристы Приготовление напитков, поддержание чистоты на рабочем месте. Требования к баристе Вежливость, аккуратность, быстрый темп работы, умение работать в команде Условия развозка Корпоративное питание",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/121019726?hhtmFrom=vacancy_search_list,2025-05-31T02:33:09.243286
121098625,Junior Python RPA Developer,Частная компания Python RPA Ltd.,150000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Обязанности Автоматизация бизнес процессов клиентов с использованием технологии Robotic process automation (just google it) Используемые решения Python, Selenium, Python RPA Platform (наш собственный low-code инструмент разработки) Требования Умение быстро обучаться, высокая мотивация, ответственность! Обязательно Знание Python, ООП, структуры данных, базовые алгоритмы и понимание их сложности, базовое знание HTMLCSSJS, базовый Git Английский желательно intermediate и выше Желательно (",2025-05-28T00:00:00,https://astana.hh.kz/vacancy/121098625?hhtmFrom=vacancy_search_list,2025-05-31T02:33:13.162641
121149034,Маркетолог  Ассистент маркетолога,PRO DATA,,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Международная компания Pro-Data - поставщик IT-решений и сервисов. Мы повышаем скорость запуска и эффективность IT-систем, предоставляя актуальные и надёжные решения, предоставляя заказчикам наши вычислительные мощности по подписке (ежемесячной оплате) в виде облачной платформы и выделенных виртуальных серверов, а также в виде частного облака и выделенных физических серверов. Таким образом, мы помогаем запускать ИТ-проекты быстрее, помогаем повысить надёжность и безопасность ИТ-систем, помогае",2025-05-30T00:00:00,https://astana.hh.kz/vacancy/121149034?hhtmFrom=vacancy_search_list,2025-05-31T02:33:16.933637
118803662,Продавец-консультант (Алматы),ТОО ДикоПолезно,300000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"ТОО ДикоПолезно  ХОЧЕШЬ ХОРОШО ЗАРАБАТЫВАТЬ - ЗВОНИ. В Международную Сеть Магазинов эко-продуктов оптовой и розничной продажи (Более 300 магазинов по СНГ) требуется Продавец-консультант (МОЖНО БЕЗ ОПЫТА). МЫ ПРЕДЛАГАЕМ ОПЛАТА Оклад 300.000   бонусы. Наши опытные продавцы, зарабатывают от 1.200.000 до 1.500.000 тенге в месяц. ГРАФИК 56 дней на выбор РЕЖИМ РАБОТЫ c 1000 до 2100 АДРЕС Магазины сети по СНГ Выплата заработной платы еженедельно Недельная оплачиваемая стажир",2025-05-27T00:00:00,https://astana.hh.kz/vacancy/118803662?hhtmFrom=vacancy_search_list,2025-05-31T02:33:20.885714
120999042,Менеджер по продажам,"ТОО TULPAR EurAsia, ТОО",500000.0,,KZT,Алматы,,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"Обязанности Продажа товаров для лошадей (амуниция, корма, вет. препараты) Консультирование клиентов (лично, по телефону, по whatsapp) Доставка товаров по Алматы и Алматинской обл. Разгрузка  погрузка товаров (макс. вес 20 кг) Требования Владение казахским и русским языками Пунктуальность Знание таблицы умножения наизусть (проверяем) Опыт работы в продажах желателен Порядочность Условия Мобильная связь оплачивается График ненормированный Обучение предусмотрено Испытательный срок 1 месяц оплач",2025-05-26T00:00:00,https://astana.hh.kz/vacancy/120999042?hhtmFrom=vacancy_search_list,2025-05-31T02:33:24.965817
121115342,Главный аналитик,ТОО МФО Credit365 Kazakhstan (Кредит 365 Казахстан),1000000.0,,KZT,Алматы,36 лет,Полная занятость,удаленная работа сменный график гибкий график частичная занятость вахтовый метод полный день,"CREDIT 365 Kazakhstan  это сервис по предоставлению микрокредитов электронным способом, который не требует посещения офиса и предоставления лишних документов. Наша цель  быстро и удобно предоставлять микрокредиты онлайн на прозрачных и выгодных условиях. Сейчас мы в поисках Аналитика. Присоединяйтесь к CREDIT 365 и становитесь важной частью большого объединения профессионалов! Задачи Сбор, подготовка и предоставление данных для регулирующего органа и руководства компании. Ежедневные внутрен",2025-05-29T00:00:00,https://astana.hh.kz/vacancy/121115342?hhtmFrom=vacancy_search_list,2025-05-31T02:33:28.800593
